-2.854317391,-1.179988534,-2.692871402,-16.75113066,-3.125311281,-8.598349759,-6.453926425,-7.502428464,-7.090747621,-7.782359061,-6.965900344,-1.679539242,-3.48601719,-4.177879633,-3.530675116,-3.819404913,-3.623148267,-2.074905188,-2.195351122,-1.743486654,-1.89564213,-2.253684447,-1.854875073,-1.12646562,-1.189842145,-1.289542693,-1.174470985,-1.383182574,-1.380415345,-1.063734177,-1.53183171,-1.529733097,-1.68069435,-4.00791985,-12.30065105,-6.870885756,-0.856936508,-5.680672412,-6.701247317,-4.576556512,-7.084820283,-10.94392331,-1.990497512,-1.753520335,-0.84959887,-0.890886346,-0.941098353,-0.878018192,-0.987732555,-0.740688026,-1.127361148,-1.134234264,-1.188220866,-1.135237661,-1.163582726,-1.051201739
6.920865526,3.068275691,17.93052293,21.11564263,13.95131923,10.76284496,8.407344655,9.875224296,9.394167395,9.98651313,9.319753529,3.173355853,5.634018783,6.616584131,5.819917978,6.057883037,5.64868875,4.339014683,4.637356999,3.848218585,4.026088491,4.288845,3.419343345,2.866915624,4.091428843,4.214206076,3.507189589,3.35342204,4.314665131,4.122682414,4.061999095,4.09838031,5.177260755,5.692824961,13.29060577,8.336577509,3.449422688,7.985941285,9.966826682,9.240915017,12.65282073,12.54214441,10.75763062,9.211619512,2.462260108,2.504400669,2.540273182,2.491880732,2.582326768,2.346490367,2.73609221,2.740963413,2.793869236,2.743698888,2.767864102,2.657859741
