5.60E-08,155.4024957,0.273843669,-0.219631533,-0.731328662,-0.398593792,4.929122336,273.6714302,281.341994,279.5296311,283.2061459,295.3727853,282.7913667,2016.440088,2057.540561,2066.80477,2078.366235,2176.591012,2237.679787,989.8928035,833.7552418,981.2756516,1105.640956,923.2841113,1529.503613,0.294990704,0.305859642,0.3323556,0.367983978,0.27096561,0.166403853,1.548965986,1.461799685,1.355808674,0.002409443,0.002236976,0.001403275
6.55E-08,35.29465864,0.240253177,4.159198791,3.212145631,4.242875754,0.55186167,124.5698816,124.6216148,123.9455219,125.1824732,131.6651826,202.7793546,1109.957042,1034.765362,1064.875559,1108.780102,1118.137267,1513.42201,674.0075149,666.1176427,680.9657479,728.3622217,673.1509823,1800.566731,0.233719681,0.240517437,0.245479928,0.268261769,0.200913669,0.132776932,0.298958681,0.307245517,0.406930534,0.007128196,0.005719482,0.006134034
