-1.577871309,-1.139812897,-1.678296426,-10.14358472,-3.4646563,-3.401581515,-1.551428223,-1.501932825,-1.680710427,-1.58775938,-1.671829871,-1.383693509,-1.405694121,-1.551237237,-1.65396863,-1.412994544,-1.584692742,-1.272414947,-1.353034029,-1.210598084,-1.428231735,-1.404511143,-1.322025719,-0.848365671,-1.155164276,-1.167831062,-1.234396668,-1.255312059,-1.105686865,-1.245743614,-2.227719008,-2.786354791,-1.827215516,-0.338015766,-0.391115215,-0.228768714
2.841909846,3.121706902,10.23124937,18.27678653,10.57037788,5.591159175,3.707154522,3.780638701,3.868924772,3.805329036,3.942864694,3.872401663,4.042715017,3.877358238,4.299043169,4.067329484,4.128968003,4.357773942,4.392150287,4.346402669,4.452413722,4.012168414,4.408905101,3.441813782,3.61429094,3.513800186,3.423501932,3.125697938,3.960099592,3.966254373,4.83403554,5.365952738,4.072309748,7.994691472,9.071276335,13.94889798
